molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id
CHEMBL372700,FENPROPIMORPH,CHEMBL372700
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL113830,"(S,R)-IFENPRODIL",CHEMBL113830
CHEMBL62540,,CHEMBL62540
CHEMBL17470,,CHEMBL17470
CHEMBL370753,OPIPRAMOL,CHEMBL370753
CHEMBL305593,,CHEMBL305593
CHEMBL103,PROGESTERONE,CHEMBL103
CHEMBL2368401,"(7S,8R)-6-ALLYLAMINO-7,8-DIMETHYL-8-PROPYL-5,6,7,8-TETRAHYDRO-NAPHTHALEN-2-OL",CHEMBL2368401
CHEMBL83,TAMOXIFEN,CHEMBL83
CHEMBL386630,TESTOSTERONE,CHEMBL386630
CHEMBL365842,,CHEMBL365842
CHEMBL422,TRIFLUOPERAZINE,CHEMBL422
CHEMBL187709,TRIPARANOL,CHEMBL187709
CHEMBL167779,ZUCLOMIPHENE,CHEMBL167779
CHEMBL189871,,CHEMBL189871
CHEMBL190631,,CHEMBL190631
CHEMBL28211,NAFOXIDINE,CHEMBL28211
CHEMBL626,NAFTIFINE,CHEMBL626
CHEMBL363884,RONIPAMIL,CHEMBL363884
CHEMBL188476,,CHEMBL188476
CHEMBL822,TERBINAFINE,CHEMBL822
CHEMBL15023,TRIFLUPERIDOL,CHEMBL15023
CHEMBL365141,,CHEMBL365141
CHEMBL190422,,CHEMBL190422
CHEMBL61539,,CHEMBL61539
CHEMBL190883,,CHEMBL190883
CHEMBL607293,,CHEMBL607293
CHEMBL187892,,CHEMBL187892
CHEMBL188921,BUFLOMEDIL,CHEMBL188921
CHEMBL345754,,CHEMBL345754
CHEMBL188044,,CHEMBL188044
CHEMBL363765,,CHEMBL363765
CHEMBL81,RALOXIFENE,CHEMBL81
CHEMBL365722,,CHEMBL365722
CHEMBL365417,,CHEMBL365417
CHEMBL372484,,CHEMBL372484
CHEMBL363703,,CHEMBL363703
CHEMBL366154,,CHEMBL366154
CHEMBL186779,JERVINE,CHEMBL186779
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL371741,,CHEMBL371741
CHEMBL195676,,CHEMBL195676
CHEMBL366163,,CHEMBL366163
CHEMBL196385,,CHEMBL196385
CHEMBL193655,,CHEMBL193655
CHEMBL381653,,CHEMBL381653
CHEMBL193335,,CHEMBL193335
CHEMBL195677,,CHEMBL195677
CHEMBL193485,,CHEMBL193485
CHEMBL194967,,CHEMBL194967
CHEMBL370739,,CHEMBL370739
CHEMBL196100,,CHEMBL196100
CHEMBL196988,,CHEMBL196988
CHEMBL371156,,CHEMBL371156
CHEMBL371156,,CHEMBL371156
CHEMBL196587,,CHEMBL196587
CHEMBL196587,,CHEMBL196587
CHEMBL196257,,CHEMBL196257
CHEMBL193662,,CHEMBL193662
CHEMBL193662,,CHEMBL193662
CHEMBL194687,,CHEMBL194687
CHEMBL194738,,CHEMBL194738
CHEMBL365754,,CHEMBL365754
CHEMBL365754,,CHEMBL365754
CHEMBL365786,,CHEMBL365786
CHEMBL366167,,CHEMBL366167
CHEMBL194797,,CHEMBL194797
CHEMBL194797,,CHEMBL194797
CHEMBL194796,,CHEMBL194796
CHEMBL194796,,CHEMBL194796
CHEMBL195994,,CHEMBL195994
CHEMBL194640,,CHEMBL194640
CHEMBL194694,,CHEMBL194694
CHEMBL195781,,CHEMBL195781
CHEMBL193699,,CHEMBL193699
CHEMBL195573,,CHEMBL195573
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL371741,,CHEMBL371741
CHEMBL371741,,CHEMBL371741
CHEMBL381653,,CHEMBL381653
CHEMBL381653,,CHEMBL381653
CHEMBL193805,,CHEMBL193805
CHEMBL193805,,CHEMBL193805
CHEMBL439859,,CHEMBL439859
CHEMBL439859,,CHEMBL439859
CHEMBL383147,,CHEMBL383147
CHEMBL383147,,CHEMBL383147
CHEMBL373271,,CHEMBL373271
CHEMBL373271,,CHEMBL373271
CHEMBL195302,,CHEMBL195302
CHEMBL195302,,CHEMBL195302
CHEMBL195303,,CHEMBL195303
CHEMBL195303,,CHEMBL195303
CHEMBL195304,,CHEMBL195304
CHEMBL195304,,CHEMBL195304
CHEMBL199824,,CHEMBL2068762
CHEMBL371300,,CHEMBL371300
CHEMBL371300,,CHEMBL371300
CHEMBL371300,,CHEMBL371300
CHEMBL426317,,CHEMBL426317
CHEMBL209821,NALUZOTAN,CHEMBL209821
CHEMBL209821,NALUZOTAN,CHEMBL209821
CHEMBL411941,CYCLORGDFV,CHEMBL411941
CHEMBL411941,CYCLORGDFV,CHEMBL411941
CHEMBL214268,PHA-543613,CHEMBL214268
CHEMBL556798,,CHEMBL1196395
CHEMBL217053,,CHEMBL217053
CHEMBL214021,,CHEMBL214021
CHEMBL386281,,CHEMBL386281
CHEMBL229429,,CHEMBL229429
CHEMBL392760,,CHEMBL392760
CHEMBL247245,,CHEMBL247245
CHEMBL250699,,CHEMBL250699
CHEMBL492737,,CHEMBL492737
CHEMBL492736,,CHEMBL492736
CHEMBL521663,,CHEMBL521663
CHEMBL163876,,CHEMBL163876
CHEMBL502377,,CHEMBL502377
CHEMBL493677,,CHEMBL493677
CHEMBL521179,SR-3677,CHEMBL521179
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL38634,,CHEMBL38634
CHEMBL39900,SPIPETHIANE,CHEMBL39900
CHEMBL570789,,CHEMBL570789
CHEMBL571659,,CHEMBL571659
CHEMBL570067,,CHEMBL570067
CHEMBL572294,,CHEMBL572294
CHEMBL571418,,CHEMBL571418
CHEMBL570529,,CHEMBL570529
CHEMBL570795,,CHEMBL570795
CHEMBL578825,,CHEMBL578825
CHEMBL590615,,CHEMBL590615
CHEMBL600053,,CHEMBL600053
CHEMBL602850,,CHEMBL602850
CHEMBL608560,,CHEMBL608560
CHEMBL1079973,,CHEMBL1908920
CHEMBL1079973,,CHEMBL1908920
CHEMBL1079079,,CHEMBL1908985
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL365754,,CHEMBL365754
CHEMBL1089752,,CHEMBL1089752
CHEMBL1099284,,CHEMBL1199172
CHEMBL1095274,,CHEMBL1199079
CHEMBL1094209,,CHEMBL1094209
CHEMBL1094231,"1-(3-CHLORO-4-FLUOROPHENYL)-2,2,2-TRIFLUORO-1-(1-(4-FLUOROPHENYL)-1H-INDAZOL-5-YL)ETHANOL (ENANTIOMERIC MIX)",CHEMBL1094231
CHEMBL1096467,,CHEMBL1096467
CHEMBL1094514,,CHEMBL1094514
CHEMBL1094208,"1-(2,3-DICHLOROPHENYL)-2,2,2-TRIFLUORO-1-(1-(4-FLUOROPHENYL)-1H-INDAZOL-5-YL)ETHANOL (ENANTIOMERIC MIX)",CHEMBL1094208
CHEMBL372700,FENPROPIMORPH,CHEMBL372700
CHEMBL1224034,,CHEMBL1224034
CHEMBL93403,,CHEMBL93403
CHEMBL156845,,CHEMBL156845
CHEMBL1270013,,CHEMBL1270013
CHEMBL1270120,,CHEMBL1270120
CHEMBL1270121,,CHEMBL1270121
CHEMBL345111,,CHEMBL345111
CHEMBL1270227,,CHEMBL1270227
CHEMBL1270322,,CHEMBL1270322
CHEMBL1270323,,CHEMBL1270323
CHEMBL1270422,,CHEMBL1270422
CHEMBL1270423,,CHEMBL1270423
CHEMBL1270516,,CHEMBL1270516
CHEMBL1165686,,CHEMBL1165686
CHEMBL26479,DIOXADROL,CHEMBL26479
CHEMBL1164041,,CHEMBL1164041
CHEMBL1163701,,CHEMBL1163701
CHEMBL1163697,,CHEMBL1163697
CHEMBL1289626,,CHEMBL1289626
CHEMBL1632158,,CHEMBL1632158
CHEMBL1632174,,CHEMBL1632174
CHEMBL1672288,,CHEMBL1672288
CHEMBL1672054,CASOPITANT,CHEMBL1672054
CHEMBL1323615,,CHEMBL1323615
CHEMBL1668584,,CHEMBL1668584
CHEMBL1765683,,CHEMBL1765683
CHEMBL1765684,,CHEMBL1765684
CHEMBL1774995,,CHEMBL1774995
CHEMBL1774991,,CHEMBL1774991
CHEMBL31354,"WAY-100,635",CHEMBL31354
CHEMBL61479,SIRAMESINE,CHEMBL61479
CHEMBL291439,,CHEMBL291439
CHEMBL1834184,BI 99179,CHEMBL1834184
CHEMBL1835609,,CHEMBL1852539
CHEMBL515914,AZARIBINE,CHEMBL515914
CHEMBL515914,AZARIBINE,CHEMBL515914
CHEMBL1200558,BACITRACIN,CHEMBL1200558
CHEMBL1200558,BACITRACIN,CHEMBL1200558
CHEMBL388590,BENZBROMARONE,CHEMBL388590
CHEMBL388590,BENZBROMARONE,CHEMBL388590
CHEMBL720,BENZYL ALCOHOL,CHEMBL720
CHEMBL720,BENZYL ALCOHOL,CHEMBL720
CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,CHEMBL1201207
CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,CHEMBL1201207
CHEMBL844,BRIMONIDINE,CHEMBL844
CHEMBL844,BRIMONIDINE,CHEMBL844
CHEMBL1200396,BUPIVACAINE HYDROCHLORIDE,CHEMBL1098
CHEMBL1200396,BUPIVACAINE HYDROCHLORIDE,CHEMBL1098
CHEMBL1458880,CADMIUM DICHLORIDE,CHEMBL1458880
CHEMBL1458880,CADMIUM DICHLORIDE,CHEMBL1458880
CHEMBL508102,CARBIMAZOLE,CHEMBL508102
CHEMBL508102,CARBIMAZOLE,CHEMBL508102
CHEMBL211501,ANTIMYCIN A,CHEMBL211501
CHEMBL211501,ANTIMYCIN A,CHEMBL211501
CHEMBL3084803,ASTROMICIN,CHEMBL3084803
CHEMBL3084803,ASTROMICIN,CHEMBL3084803
CHEMBL1095699,AZASERINE,CHEMBL1095699
CHEMBL1095699,AZASERINE,CHEMBL1095699
CHEMBL701,BACLOFEN,CHEMBL701
CHEMBL701,BACLOFEN,CHEMBL701
CHEMBL221753,BENZETHONIUM CHLORIDE,CHEMBL1182210
CHEMBL221753,BENZETHONIUM CHLORIDE,CHEMBL1182210
CHEMBL12089,BERBERINE CHLORIDE,CHEMBL295124
CHEMBL12089,BERBERINE CHLORIDE,CHEMBL295124
CHEMBL1231530,BETAMIPRON,CHEMBL1231530
CHEMBL1231530,BETAMIPRON,CHEMBL1231530
CHEMBL14,CARBACHOL,CHEMBL965
CHEMBL14,CARBACHOL,CHEMBL965
CHEMBL1077,BROMFENAC,CHEMBL1077
CHEMBL1077,BROMFENAC,CHEMBL1077
CHEMBL894,BUPROPION,CHEMBL894
CHEMBL894,BUPROPION,CHEMBL894
CHEMBL319244,CAFFEIC ACID PHENETHYL ESTER,CHEMBL319244
CHEMBL319244,CAFFEIC ACID PHENETHYL ESTER,CHEMBL319244
CHEMBL277474,ANTIPYRINE,CHEMBL277474
CHEMBL277474,ANTIPYRINE,CHEMBL277474
CHEMBL24,ATENOLOL,CHEMBL24
CHEMBL24,ATENOLOL,CHEMBL24
CHEMBL1598608,AZASETRON,CHEMBL1598608
CHEMBL1598608,AZASETRON,CHEMBL1598608
CHEMBL1201346,BALSALAZIDE,CHEMBL1201346
CHEMBL1201346,BALSALAZIDE,CHEMBL1201346
CHEMBL31184,BENZO[DEF]CHRYSENE,CHEMBL31184
CHEMBL31184,BENZO[DEF]CHRYSENE,CHEMBL31184
CHEMBL415690,BETADEX,CHEMBL415690
CHEMBL415690,BETADEX,CHEMBL415690
CHEMBL264374,BEZAFIBRATE,CHEMBL264374
CHEMBL264374,BEZAFIBRATE,CHEMBL264374
CHEMBL108,CARBAMAZEPINE,CHEMBL108
CHEMBL108,CARBAMAZEPINE,CHEMBL108
CHEMBL253376,BROMHEXINE,CHEMBL253376
CHEMBL253376,BROMHEXINE,CHEMBL253376
CHEMBL49,BUSPIRONE,CHEMBL49
CHEMBL49,BUSPIRONE,CHEMBL49
CHEMBL113,CAFFEINE,CHEMBL113
CHEMBL113,CAFFEINE,CHEMBL113
CHEMBL1256017,ARCAINE SULFATE,CHEMBL102740
CHEMBL1256017,ARCAINE SULFATE,CHEMBL102740
CHEMBL1487,ATORVASTATIN,CHEMBL1487
CHEMBL1487,ATORVASTATIN,CHEMBL1487
CHEMBL1542,AZATHIOPRINE,CHEMBL1542
CHEMBL1542,AZATHIOPRINE,CHEMBL1542
CHEMBL521589,BAMBUTEROL,CHEMBL521589
CHEMBL521589,BAMBUTEROL,CHEMBL521589
CHEMBL1371125,BENZO[E]PYRENE,CHEMBL1371125
CHEMBL1371125,BENZO[E]PYRENE,CHEMBL1371125
CHEMBL135,ESTRADIOL,CHEMBL135
CHEMBL135,ESTRADIOL,CHEMBL135
CHEMBL402794,BIS(2-ETHYLHEXYL)PHTHALATE,CHEMBL402794
CHEMBL402794,BIS(2-ETHYLHEXYL)PHTHALATE,CHEMBL402794
CHEMBL1515611,BROMISOVALUM,CHEMBL1515611
CHEMBL1515611,BROMISOVALUM,CHEMBL1515611
CHEMBL820,BUSULFAN,CHEMBL820
CHEMBL820,BUSULFAN,CHEMBL820
CHEMBL65,CAMPTOTHECIN,CHEMBL65
CHEMBL65,CAMPTOTHECIN,CHEMBL65
CHEMBL566534,ARTEMETHER,CHEMBL566534
CHEMBL566534,ARTEMETHER,CHEMBL566534
CHEMBL499815,ATRACTYLOSIDE,CHEMBL2219524
CHEMBL499815,ATRACTYLOSIDE,CHEMBL2219524
CHEMBL564201,6-AZAURIDINE,CHEMBL564201
CHEMBL564201,6-AZAURIDINE,CHEMBL564201
CHEMBL270299,BAY-11-7085,CHEMBL270299
CHEMBL270299,BAY-11-7085,CHEMBL270299
CHEMBL278172,BENZOCAINE,CHEMBL278172
CHEMBL278172,BENZOCAINE,CHEMBL278172
CHEMBL282575,ESTRADIOL BENZOATE,CHEMBL282575
CHEMBL282575,ESTRADIOL BENZOATE,CHEMBL282575
CHEMBL942,BISACODYL,CHEMBL942
CHEMBL942,BISACODYL,CHEMBL942
CHEMBL418971,BISPHENOL A,CHEMBL418971
CHEMBL418971,BISPHENOL A,CHEMBL418971
CHEMBL16068,BROMOBENZENE,CHEMBL16068
CHEMBL16068,BROMOBENZENE,CHEMBL16068
CHEMBL127516,BUTAMBEN,CHEMBL127516
CHEMBL127516,BUTAMBEN,CHEMBL127516
CHEMBL1016,CANDESARTAN,CHEMBL1016
CHEMBL1016,CANDESARTAN,CHEMBL1016
CHEMBL87285,ANDROSTERONE,CHEMBL87285
CHEMBL87285,ANDROSTERONE,CHEMBL87285
CHEMBL269671,ARTEMISININ,CHEMBL269671
CHEMBL269671,ARTEMISININ,CHEMBL269671
CHEMBL517712,ATROPINE,CHEMBL517712
CHEMBL517712,ATROPINE,CHEMBL517712
CHEMBL529,AZITHROMYCIN,CHEMBL529
CHEMBL529,AZITHROMYCIN,CHEMBL529
CHEMBL1586,BECLOMETHASONE,CHEMBL1586
CHEMBL1586,BECLOMETHASONE,CHEMBL1586
CHEMBL541,BENZOIC ACID,CHEMBL541
CHEMBL541,BENZOIC ACID,CHEMBL541
CHEMBL26260,BETA-NAPHTHOFLAVONE,CHEMBL26260
CHEMBL26260,BETA-NAPHTHOFLAVONE,CHEMBL26260
CHEMBL290106,BITHIONOL,CHEMBL290106
CHEMBL290106,BITHIONOL,CHEMBL290106
CHEMBL493,BROMOCRIPTINE,CHEMBL493
CHEMBL493,BROMOCRIPTINE,CHEMBL493
CHEMBL990,BUTENAFINE,CHEMBL990
CHEMBL990,BUTENAFINE,CHEMBL990
CHEMBL48449,CANTHARIDIN,CHEMBL48449
CHEMBL48449,CANTHARIDIN,CHEMBL48449
CHEMBL36994,ANIRACETAM,CHEMBL36994
CHEMBL36994,ANIRACETAM,CHEMBL36994
CHEMBL196,ASCORBIC ACID,CHEMBL196
CHEMBL196,ASCORBIC ACID,CHEMBL196
CHEMBL1366,AURANOFIN,CHEMBL1366
CHEMBL1366,AURANOFIN,CHEMBL1366
CHEMBL1537,AZLOCILLIN,CHEMBL1537
CHEMBL1537,AZLOCILLIN,CHEMBL1537
CHEMBL838,BENAZEPRIL,CHEMBL838
CHEMBL838,BENAZEPRIL,CHEMBL838
CHEMBL508112,BENZOTHIAZYL DISULFIDE,CHEMBL508112
CHEMBL508112,BENZOTHIAZYL DISULFIDE,CHEMBL508112
CHEMBL24441,BETAHISTINE,CHEMBL24441
CHEMBL24441,BETAHISTINE,CHEMBL24441
CHEMBL4649901,BLEOMYCIN A2,CHEMBL403664
CHEMBL4649901,BLEOMYCIN A2,CHEMBL403664
CHEMBL1370,BUDESONIDE,CHEMBL1370
CHEMBL1370,BUDESONIDE,CHEMBL1370
CHEMBL1255834,BW-723C86,CHEMBL1255834
CHEMBL1255834,BW-723C86,CHEMBL1255834
CHEMBL294199,CAPSAICIN,CHEMBL294199
CHEMBL294199,CAPSAICIN,CHEMBL294199
CHEMBL712,ANISINDIONE,CHEMBL712
CHEMBL712,ANISINDIONE,CHEMBL712
CHEMBL25,ASPIRIN,CHEMBL25
CHEMBL25,ASPIRIN,CHEMBL25
CHEMBL1489,AZACITIDINE,CHEMBL1489
CHEMBL1489,AZACITIDINE,CHEMBL1489
CHEMBL158,AZTREONAM,CHEMBL158
CHEMBL158,AZTREONAM,CHEMBL158
CHEMBL340978,BENOXAPROFEN,CHEMBL340978
CHEMBL340978,BENOXAPROFEN,CHEMBL340978
CHEMBL1201203,BENZTROPINE,CHEMBL1201203
CHEMBL1201203,BENZTROPINE,CHEMBL1201203
CHEMBL632,BETAMETHASONE,CHEMBL632
CHEMBL632,BETAMETHASONE,CHEMBL632
CHEMBL296419,ASTEMIZOLE,CHEMBL296419
CHEMBL296419,ASTEMIZOLE,CHEMBL296419
CHEMBL357995,BOPINDOLOL,CHEMBL357995
CHEMBL357995,BOPINDOLOL,CHEMBL357995
CHEMBL188921,BUFLOMEDIL,CHEMBL188921
CHEMBL188921,BUFLOMEDIL,CHEMBL188921
CHEMBL1476898,CADMIUM ACETATE,CHEMBL1476898
CHEMBL1476898,CADMIUM ACETATE,CHEMBL1476898
CHEMBL1560,CAPTOPRIL,CHEMBL1560
CHEMBL1560,CAPTOPRIL,CHEMBL1560
CHEMBL423192,ANISOMYCIN,CHEMBL423192
CHEMBL423192,ANISOMYCIN,CHEMBL423192
CHEMBL1105,6-METHOXY-2-NAPHTHYLACETIC ACID,CHEMBL1105
CHEMBL1105,6-METHOXY-2-NAPHTHYLACETIC ACID,CHEMBL1105
CHEMBL20,ACETAZOLAMIDE,CHEMBL20
CHEMBL20,ACETAZOLAMIDE,CHEMBL20
CHEMBL1601669,ALFACALCIDOL,CHEMBL1601669
CHEMBL1601669,ALFACALCIDOL,CHEMBL1601669
CHEMBL661,ALPRAZOLAM,CHEMBL661
CHEMBL661,ALPRAZOLAM,CHEMBL661
CHEMBL488,AMINOGLUTETHIMIDE,CHEMBL488
CHEMBL488,AMINOGLUTETHIMIDE,CHEMBL488
CHEMBL267894,AMOBARBITAL,CHEMBL267894
CHEMBL267894,AMOBARBITAL,CHEMBL267894
CHEMBL461727,AMYGDALIN,CHEMBL461727
CHEMBL461727,AMYGDALIN,CHEMBL461727
CHEMBL558551,,CHEMBL558551
CHEMBL558551,,CHEMBL558551
CHEMBL338790,,CHEMBL338790
CHEMBL338790,,CHEMBL338790
CHEMBL14192,BENZYLIMIDAZOLE,CHEMBL14192
CHEMBL14192,BENZYLIMIDAZOLE,CHEMBL14192
CHEMBL30327,"2,3,7,8-TETRACHLORODIBENZO-P-DIOXIN",CHEMBL30327
CHEMBL30327,"2,3,7,8-TETRACHLORODIBENZO-P-DIOXIN",CHEMBL30327
CHEMBL45245,,CHEMBL45245
CHEMBL45245,,CHEMBL45245
CHEMBL502620,ACLARUBICIN,CHEMBL502620
CHEMBL502620,ACLARUBICIN,CHEMBL502620
CHEMBL1467,ALLOPURINOL,CHEMBL1467
CHEMBL1467,ALLOPURINOL,CHEMBL1467
CHEMBL1455,ALTRETAMINE,CHEMBL1455
CHEMBL1455,ALTRETAMINE,CHEMBL1455
CHEMBL1370561,AMINOPHYLLINE,CHEMBL190
CHEMBL1370561,AMINOPHYLLINE,CHEMBL190
CHEMBL1113,AMOXAPINE,CHEMBL1113
CHEMBL1113,AMOXAPINE,CHEMBL1113
CHEMBL63560,(R)-BICALUTAMIDE,CHEMBL63560
CHEMBL63560,(R)-BICALUTAMIDE,CHEMBL63560
CHEMBL1235242,,CHEMBL1235242
CHEMBL1235242,,CHEMBL1235242
CHEMBL1399,ANASTROZOLE,CHEMBL1399
CHEMBL1399,ANASTROZOLE,CHEMBL1399
CHEMBL1381098,1-NAPHTHYLISOTHIOCYANATE,CHEMBL1381098
CHEMBL1381098,1-NAPHTHYLISOTHIOCYANATE,CHEMBL1381098
CHEMBL9419,METACETAMOL,CHEMBL9419
CHEMBL9419,METACETAMOL,CHEMBL9419
CHEMBL3215298,ABAMECTIN,CHEMBL3215298
CHEMBL3215298,ABAMECTIN,CHEMBL3215298
CHEMBL5314360,ACONITINE,CHEMBL5314360
CHEMBL5314360,ACONITINE,CHEMBL5314360
CHEMBL234926,ALLYL ALCOHOL,CHEMBL234926
CHEMBL234926,ALLYL ALCOHOL,CHEMBL234926
CHEMBL660,AMANTADINE,CHEMBL660
CHEMBL660,AMANTADINE,CHEMBL660
CHEMBL376180,AMINOPTERIN,CHEMBL376180
CHEMBL376180,AMINOPTERIN,CHEMBL376180
CHEMBL1082,AMOXICILLIN,CHEMBL1082
CHEMBL1082,AMOXICILLIN,CHEMBL1082
CHEMBL13378,"(R,S)-AMPA",CHEMBL13378
CHEMBL13378,"(R,S)-AMPA",CHEMBL13378
CHEMBL1308,FOMEPIZOLE,CHEMBL1308
CHEMBL1308,FOMEPIZOLE,CHEMBL1308
CHEMBL117405,,CHEMBL117405
CHEMBL117405,,CHEMBL117405
CHEMBL156455,"1,1-DICHLOROETHENE",CHEMBL156455
CHEMBL156455,"1,1-DICHLOROETHENE",CHEMBL156455
CHEMBL81977,3-AMINOBENZAMIDE,CHEMBL81977
CHEMBL81977,3-AMINOBENZAMIDE,CHEMBL81977
CHEMBL404271,ACARBOSE,CHEMBL404271
CHEMBL404271,ACARBOSE,CHEMBL404271
CHEMBL184,ACYCLOVIR,CHEMBL184
CHEMBL184,ACYCLOVIR,CHEMBL184
CHEMBL1110,ALOSETRON,CHEMBL1110
CHEMBL1110,ALOSETRON,CHEMBL1110
CHEMBL153479,AMBROXOL,CHEMBL153479
CHEMBL153479,AMBROXOL,CHEMBL153479
CHEMBL267345,AMPHOTERICIN B,CHEMBL267345
CHEMBL267345,AMPHOTERICIN B,CHEMBL267345
CHEMBL153062,4-NONYLPHENOL,CHEMBL153062
CHEMBL153062,4-NONYLPHENOL,CHEMBL153062
CHEMBL1169,AMINOSALICYLIC ACID,CHEMBL1169
CHEMBL1169,AMINOSALICYLIC ACID,CHEMBL1169
CHEMBL1909048,,CHEMBL1909048
CHEMBL1909048,,CHEMBL1909048
CHEMBL77675,,CHEMBL77675
CHEMBL77675,,CHEMBL77675
CHEMBL40583,3-METHYLCHOLANTHRENE,CHEMBL40583
CHEMBL40583,3-METHYLCHOLANTHRENE,CHEMBL40583
CHEMBL195437,4-OCTYLPHENOL,CHEMBL195437
CHEMBL195437,4-OCTYLPHENOL,CHEMBL195437
CHEMBL642,ACEBUTOLOL,CHEMBL642
CHEMBL642,ACEBUTOLOL,CHEMBL642
CHEMBL1697694,AFLATOXIN,CHEMBL1697694
CHEMBL1697694,AFLATOXIN,CHEMBL1697694
CHEMBL1230813,ALFADEX,CHEMBL1230813
CHEMBL1230813,ALFADEX,CHEMBL1230813
CHEMBL1006,AMIFOSTINE,CHEMBL1006
CHEMBL1006,AMIFOSTINE,CHEMBL1006
CHEMBL174,AMPICILLIN,CHEMBL174
CHEMBL174,AMPICILLIN,CHEMBL174
CHEMBL633,AMIODARONE,CHEMBL633
CHEMBL633,AMIODARONE,CHEMBL633
CHEMBL437002,,CHEMBL437002
CHEMBL437002,,CHEMBL437002
CHEMBL41543,,CHEMBL41543
CHEMBL41543,,CHEMBL41543
CHEMBL291338,"3,3',4',5-TETRACHLOROSALICYLANILIDE",CHEMBL291338
CHEMBL291338,"3,3',4',5-TETRACHLOROSALICYLANILIDE",CHEMBL291338
CHEMBL85728,"4,4'-METHYLENEDIANILINE",CHEMBL85728
CHEMBL85728,"4,4'-METHYLENEDIANILINE",CHEMBL85728
CHEMBL93645,ACECLOFENAC,CHEMBL93645
CHEMBL93645,ACECLOFENAC,CHEMBL93645
CHEMBL5314404,AJMALINE,CHEMBL5314404
CHEMBL5314404,AJMALINE,CHEMBL5314404
CHEMBL1403281,ERGOCRYPTINE,CHEMBL1403281
CHEMBL1403281,ERGOCRYPTINE,CHEMBL1403281
CHEMBL177,AMIKACIN,CHEMBL177
CHEMBL177,AMIKACIN,CHEMBL177
CHEMBL1566249,AMPIROXICAM,CHEMBL1566249
CHEMBL1566249,AMPIROXICAM,CHEMBL1566249
CHEMBL1365675,AMITRAZ,CHEMBL1365675
CHEMBL1365675,AMITRAZ,CHEMBL1365675
CHEMBL1909049,,CHEMBL1909049
CHEMBL1909049,,CHEMBL1909049
CHEMBL1395,METHYLTESTOSTERONE,CHEMBL1395
CHEMBL1395,METHYLTESTOSTERONE,CHEMBL1395
CHEMBL1544,LIOTHYRONINE,CHEMBL1544
CHEMBL1544,LIOTHYRONINE,CHEMBL1544
CHEMBL917,FLOXURIDINE,CHEMBL917
CHEMBL917,FLOXURIDINE,CHEMBL917
CHEMBL189171,ACEMETACIN,CHEMBL189171
CHEMBL189171,ACEMETACIN,CHEMBL189171
CHEMBL1483,ALBENDAZOLE,CHEMBL1483
CHEMBL1483,ALBENDAZOLE,CHEMBL1483
CHEMBL283196,ALPHA-NAPHTHOFLAVONE,CHEMBL283196
CHEMBL283196,ALPHA-NAPHTHOFLAVONE,CHEMBL283196
CHEMBL945,AMILORIDE,CHEMBL945
CHEMBL945,AMILORIDE,CHEMBL945
CHEMBL629,AMITRIPTYLINE,CHEMBL629
CHEMBL629,AMITRIPTYLINE,CHEMBL629
CHEMBL116,AMPRENAVIR,CHEMBL116
CHEMBL116,AMPRENAVIR,CHEMBL116
CHEMBL1909050,,CHEMBL1909050
CHEMBL1909050,,CHEMBL1909050
CHEMBL311469,2-ACETYLAMINOFLUORENE,CHEMBL311469
CHEMBL311469,2-ACETYLAMINOFLUORENE,CHEMBL311469
CHEMBL1230333,,CHEMBL1230333
CHEMBL1230333,,CHEMBL1230333
CHEMBL1425,MERCAPTOPURINE ANHYDROUS,CHEMBL1425
CHEMBL1425,MERCAPTOPURINE ANHYDROUS,CHEMBL1425
CHEMBL112,ACETAMINOPHEN,CHEMBL112
CHEMBL112,ACETAMINOPHEN,CHEMBL112
CHEMBL870,ALENDRONIC ACID,CHEMBL870
CHEMBL870,ALENDRONIC ACID,CHEMBL870
CHEMBL47,ALPHA-TOCOPHEROL,CHEMBL47
CHEMBL47,ALPHA-TOCOPHEROL,CHEMBL47
CHEMBL1046,AMINOCAPROIC ACID,CHEMBL1046
CHEMBL1046,AMINOCAPROIC ACID,CHEMBL1046
CHEMBL1491,AMLODIPINE,CHEMBL1491
CHEMBL1491,AMLODIPINE,CHEMBL1491
CHEMBL12856,INAMRINONE,CHEMBL12856
CHEMBL12856,INAMRINONE,CHEMBL12856
CHEMBL426123,,CHEMBL426123
CHEMBL426123,,CHEMBL426123
CHEMBL101168,,CHEMBL101168
CHEMBL101168,,CHEMBL101168
CHEMBL577294,2-HYDROXYPROPYL-BETA-CYCLODEXTRIN,CHEMBL577294
CHEMBL577294,2-HYDROXYPROPYL-BETA-CYCLODEXTRIN,CHEMBL577294
CHEMBL1909051,,CHEMBL1909051
CHEMBL1909051,,CHEMBL1909051
CHEMBL563,FLURBIPROFEN,CHEMBL563
CHEMBL563,FLURBIPROFEN,CHEMBL563
